,Fecha,Institución Financiera,Tipo,Subtipo,Valor,Tipo de moneda
17856,1-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17857,2-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17858,3-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17859,4-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17860,5-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17861,6-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17862,7-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17863,8-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17864,9-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17865,10-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17866,11-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17867,12-2011,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17868,1-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17869,2-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17870,3-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17871,4-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17872,5-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17873,6-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17874,7-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17875,8-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17876,9-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17877,10-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17878,11-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17879,12-2012,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17880,1-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17881,2-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17882,3-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17883,4-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17884,5-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17885,6-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17886,7-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17887,8-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17888,9-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17889,10-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17890,11-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17891,12-2013,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17892,1-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17893,2-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17894,3-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17895,4-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17896,5-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17897,6-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17898,7-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17899,8-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17900,9-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17901,10-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17902,11-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17903,12-2014,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17904,1-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17905,2-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17906,3-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17907,4-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17908,5-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,7136.0,Peso Chileno
17909,6-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17910,7-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17911,8-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17912,9-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17913,10-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17914,11-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17915,12-2015,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17916,1-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17917,2-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17918,3-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17919,4-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17920,5-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17921,6-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17922,7-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17923,8-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17924,9-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17925,10-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,15785.0,Peso Chileno
17926,11-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,8190.0,Peso Chileno
17927,12-2016,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17928,1-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17929,2-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17930,3-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17931,4-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17932,5-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17933,6-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17934,7-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,9505.0,Peso Chileno
17935,8-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17936,9-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17937,10-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17938,11-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,5000.0,Peso Chileno
17939,12-2017,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17940,1-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17941,2-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17942,3-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17943,4-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17944,5-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17945,6-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17946,7-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17947,8-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17948,9-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17949,10-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17950,11-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,999.0,Peso Chileno
17951,12-2018,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,1097.0,Peso Chileno
17952,1-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17953,2-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17954,3-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,1851.0,Peso Chileno
17955,4-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17956,5-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,16006.0,Peso Chileno
17957,6-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17958,7-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17959,8-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,9997.0,Peso Chileno
17960,9-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17961,10-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17962,11-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,139445.0,Peso Chileno
17963,12-2019,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,9405.0,Peso Chileno
17964,1-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17965,2-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,2697.0,Peso Chileno
17966,3-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,39807.0,Peso Chileno
17967,4-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,53080.0,Peso Chileno
17968,5-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,86174.0,Peso Chileno
17969,6-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,51895.0,Peso Chileno
17970,7-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,59441.0,Peso Chileno
17971,8-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,39976.0,Peso Chileno
17972,9-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,975.0,Peso Chileno
17973,10-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,41194.0,Peso Chileno
17974,11-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17975,12-2020,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,1000.0,Peso Chileno
17976,1-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17977,2-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,19999.0,Peso Chileno
17978,3-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,2050.0,Peso Chileno
17979,4-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,15499.0,Peso Chileno
17980,5-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17981,6-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17982,7-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,28245.0,Peso Chileno
17983,8-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,11995.0,Peso Chileno
17984,9-2021,Banco BTG Pactual Chile ,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
17985,1-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,12436.0,Peso Chileno
17986,2-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,14199.0,Peso Chileno
17987,3-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,11234.0,Peso Chileno
17988,4-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,17415.0,Peso Chileno
17989,5-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,4940.0,Peso Chileno
17990,6-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,20707.0,Peso Chileno
17991,7-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,10158.0,Peso Chileno
17992,8-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,18690.0,Peso Chileno
17993,9-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,12422.0,Peso Chileno
17994,10-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,11437.0,Peso Chileno
17995,11-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,1722.0,Peso Chileno
17996,12-2008,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,30265.0,Peso Chileno
17997,1-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,31429.0,Peso Chileno
17998,2-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,21537.0,Peso Chileno
17999,3-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,79498.0,Peso Chileno
18000,4-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,87585.0,Peso Chileno
18001,5-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,39853.0,Peso Chileno
18002,6-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,12347.0,Peso Chileno
18003,7-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,11057.0,Peso Chileno
18004,8-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,12477.0,Peso Chileno
18005,9-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,74242.0,Peso Chileno
18006,10-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,96979.0,Peso Chileno
18007,11-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,113441.0,Peso Chileno
18008,12-2009,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,182642.0,Peso Chileno
18009,1-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,197555.0,Peso Chileno
18010,2-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,172210.0,Peso Chileno
18011,3-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,128262.0,Peso Chileno
18012,4-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,109131.0,Peso Chileno
18013,5-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,44113.0,Peso Chileno
18014,6-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
18015,7-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
18016,8-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
18017,9-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
18018,10-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
18019,11-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
18020,12-2010,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,690.0,Peso Chileno
18021,1-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,0.0,Peso Chileno
18022,2-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,191.0,Peso Chileno
18023,3-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,8850.0,Peso Chileno
18024,4-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,754.0,Peso Chileno
18025,5-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,4514.0,Peso Chileno
18026,6-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,3013.0,Peso Chileno
18027,7-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,265.0,Peso Chileno
18028,8-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,1321.0,Peso Chileno
18029,9-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,302.0,Peso Chileno
18030,10-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,2382.0,Peso Chileno
18031,11-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,15640.0,Peso Chileno
18032,12-2011,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,109276.0,Peso Chileno
18033,1-2012,Banco Bice,Depósito,Ventas de títulos con pacto de retrocompra,117.0,Peso Chileno
